NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.24
1,0,1,0,0,1,0,0,1,1,0,1,1,8,160,0,4.39
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.54
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,4.9
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.94
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.83
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,3.25
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,11.15
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,14.7
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.69
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.8
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,13.69
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,7.7
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,1,7.99
1,0,1,0,0,0,1,0,0,0,0,1,1,48,8,0,12.8
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,3.51
1,0,1,1,0,0,0,0,1,1,0,1,0,48,8,0,10.32
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.87
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.0
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,5.55
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,0,6.58
1,0,1,0,0,0,1,0,0,1,0,1,1,48,8,0,19.56
1,1,1,0,1,0,0,0,0,1,0,1,0,48,8,1,5.19
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,1,7.98
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,1.98
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,9.59
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,10.09
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,3.42
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,0,12.73
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,6.69
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,9.02
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,10.71
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,14.62
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,12.36
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.73
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,7.0
1,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,9.98
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,8.59
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,17.49
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,4.61
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.31
1,0,1,1,0,1,0,0,0,1,1,1,0,48,8,0,10.0
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.88
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,5.67
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,4.77
1,0,1,0,0,1,0,0,0,0,1,1,1,44,160,0,15.38
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.82
1,0,1,1,0,1,0,0,1,1,0,1,0,48,320,0,11.39
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,8.31
1,0,1,0,0,1,0,0,1,1,0,1,1,44,160,0,15.26
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,3.91
1,0,1,1,0,1,0,0,1,1,0,1,0,44,320,0,13.68
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,5.24
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.26
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,2,7.99
1,0,1,0,0,1,0,1,0,1,0,1,1,8,160,0,4.14
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.74
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,9.84
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,7.55
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.39
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.11
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.44
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.5
0,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.36
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.86
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,9.95
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,9.6
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,5.3
1,1,1,0,0,1,0,0,0,1,1,1,0,44,320,0,10.38
1,0,1,1,0,1,1,0,0,1,0,1,0,22,320,0,8.27
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.52
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,6.8
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,9.89
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,2.29
1,0,1,1,1,1,0,0,0,1,0,1,0,48,320,0,11.46
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.68
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,9.89
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.74
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,5.29
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.17
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.08
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,19.17
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.15
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.98
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,10.66
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.37
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.29
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.54
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,4.16
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,7.06
1,0,1,0,0,1,0,0,1,1,0,1,1,44,320,0,16.11
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,17.19
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.56
0,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.83
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,8.24
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.62
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.56
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.26
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,3.87
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,10.59
1,0,1,0,1,1,0,0,0,0,0,1,1,44,320,0,16.18
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.13
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.53
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,9.83
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,17.25
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,15.55
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.28
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,6.89
1,0,1,1,0,1,0,1,0,1,0,1,0,8,160,0,5.27
1,0,1,1,0,1,0,0,1,1,0,1,0,8,320,0,4.2
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,8.8
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,3.66
1,0,1,1,1,0,0,0,0,1,0,1,0,8,160,0,3.12
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.89
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,14.06
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.59
1,0,0,0,0,1,0,0,1,1,0,1,1,48,320,0,14.04
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.84
1,0,1,0,0,1,0,0,1,1,0,1,1,44,320,0,16.1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.48
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.57
0,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.33
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,19.93
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,6.58
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,7.93
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,15.47
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.27
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,16.19
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,16.42
1,0,1,1,0,1,1,0,0,0,0,1,0,44,320,0,13.65
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.88
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,6.59
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,8.58
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,17.21
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.5
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,4.78
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,4.8
1,0,1,0,0,1,1,0,0,1,0,1,1,48,8,0,13.48
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.51
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,3.68
1,1,1,0,1,1,0,0,0,1,0,1,0,44,320,0,10.3
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,5.47
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.02
1,1,0,0,0,1,1,0,0,1,0,1,0,22,160,0,5.85
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,10.06
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.52
1,0,1,0,0,1,1,0,0,1,0,1,1,48,160,0,15.75
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,10.0
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.55
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,0,20.78
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,23.4
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,21.82
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,5.22
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,23.55
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,6.32
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,3.94
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,5.96
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,10.0
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,10.45
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,11.29
1,0,1,0,0,1,1,0,0,1,0,1,1,48,160,0,20.1
1,0,1,1,1,1,0,0,0,1,0,1,0,48,160,0,16.53
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,6.98
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,7.61
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,7.12
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,4.71
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,2,20.83
1,0,1,1,0,1,0,0,0,1,1,1,0,48,8,0,11.49
1,1,1,0,0,1,0,0,0,1,1,1,0,44,160,0,15.11
1,0,1,0,0,1,1,0,0,1,0,1,1,22,8,0,10.45
1,0,0,0,0,1,0,0,0,1,1,1,1,8,320,0,6.82
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,6.39
1,0,1,1,0,1,1,0,0,1,0,1,0,44,160,0,15.33
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,20.0
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,6.34
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.6
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.73
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,13.68
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,5.08
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,2,5.38
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,6.54
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,2,2.03
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,3.41
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,14.73
1,1,1,0,0,0,0,0,0,1,1,1,0,22,8,0,5.24
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,3.5
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,12.43
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,0,15.1
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,9.0
1,0,1,1,0,0,0,0,0,1,1,1,0,48,8,0,10.04
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.77
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,4.62
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,9.02
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,14.57
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,3.23
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,3.26
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.6
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.89
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.26
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,2,8.0
0,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,6.86
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.38
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,14.55
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,5.92
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,3.44
1,0,1,0,0,1,0,0,0,0,1,1,1,44,320,0,16.17
1,0,1,0,0,1,1,0,0,1,0,1,1,48,160,0,13.57
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,13.67
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.75
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.55
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.21
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.36
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,11.8
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.83
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.28
1,0,1,1,0,1,1,0,0,1,0,1,0,44,160,0,13.02
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,6.88
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.33
1,0,1,0,0,1,1,0,0,1,0,1,1,22,8,0,8.62
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.1
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,3.55
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,8.49
1,0,1,0,0,1,1,0,0,1,0,1,1,44,8,0,14.64
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.87
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,13.67
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,4.86
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,8.29
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,15.64
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.45
1,0,1,1,0,1,1,0,0,0,0,1,0,8,8,0,2.9
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.06
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.87
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,5.84
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.5
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,6.92
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,8.35
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,19.79
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.22
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.21
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.15
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.73
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.21
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,12.32
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,3.64
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,3.0
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.08
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,7.19
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,8.6
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,7.37
1,1,1,0,0,1,0,1,0,0,0,1,0,48,8,0,6.92
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,4.16
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,13.97
1,0,1,1,1,1,0,0,0,1,0,1,0,44,320,0,13.65
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,3.05
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.24
1,0,1,0,0,1,0,1,0,1,0,1,1,48,320,0,14.87
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,23.47
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.29
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,8.56
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,10.59
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,3.23
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,15.52
1,0,1,0,0,1,1,0,0,1,0,1,1,44,8,0,14.48
1,0,0,0,0,1,0,0,0,1,1,1,1,48,320,0,14.93
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,15.07
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.29
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.91
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,8.3
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.55
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,21.45
1,0,1,1,0,1,0,0,0,0,1,1,0,48,160,0,14.33
1,1,1,0,0,1,1,0,0,1,0,1,0,44,8,0,10.0
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,4.34
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,7.59
1,0,1,1,0,1,0,0,0,1,1,1,0,44,160,0,18.56
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,9.15
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,3.92
1,0,1,0,1,1,0,0,0,1,0,1,1,48,160,0,20.17
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,10.89
1,0,1,0,0,1,0,1,0,1,0,1,1,44,320,0,19.22
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,14.27
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,10.93
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,7.58
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,3.76
1,1,1,0,0,1,0,1,0,1,0,1,0,48,160,0,12.43
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,5.34
1,0,0,1,0,1,0,1,0,1,0,1,0,8,160,0,5.61
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,4.71
1,1,1,0,0,1,0,1,0,1,0,1,0,48,320,0,15.64
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,4.31
0,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,18.38
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,3.7
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.11
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.39
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.39
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,9.83
1,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,9.83
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,7.33
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,8.74
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,15.38
1,0,1,0,1,0,0,0,0,1,0,1,1,44,8,1,13.89
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.7
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,14.13
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.48
1,1,0,0,0,1,0,0,0,1,1,1,0,22,160,0,6.16
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.15
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.25
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,8.76
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.1
0,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,6.34
1,1,1,0,0,1,0,0,0,0,1,1,0,8,160,0,2.92
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.84
1,0,1,0,0,1,0,0,0,0,1,1,1,22,160,0,9.55
1,0,1,0,0,1,0,0,0,0,1,1,1,22,320,0,9.93
1,0,1,0,1,1,0,0,0,0,0,1,1,48,320,0,14.07
1,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.3
1,0,1,1,1,1,0,0,0,0,0,1,0,22,8,0,6.89
1,0,1,1,0,1,1,0,0,0,0,1,0,8,160,0,5.58
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,3.55
1,0,1,0,1,1,0,0,0,0,0,1,1,22,8,0,9.19
1,0,1,0,1,1,0,0,0,0,0,1,1,8,8,0,3.47
1,0,1,0,0,0,1,0,0,0,0,1,1,48,320,0,14.02
1,0,1,0,0,1,0,0,0,0,1,1,1,22,320,0,9.92
1,0,1,0,0,1,0,1,0,0,0,1,1,48,320,0,15.0
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,3.73
1,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,2.93
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,10.32
1,0,1,0,0,1,0,0,0,0,1,1,1,8,8,0,3.53
1,0,1,0,0,1,0,0,0,0,1,1,1,22,320,0,9.97
1,0,1,0,1,1,0,0,0,0,0,1,1,48,320,0,14.09
0,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.4
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,4.81
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.27
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,13.36
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.53
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,13.47
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,6.28
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.24
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.43
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.41
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,3.24
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,3.63
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.53
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,3.7
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.29
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.85
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.14
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.83
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.13
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,6.62
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.64
1,0,1,0,0,1,0,1,0,1,0,1,1,44,320,0,15.99
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,10.65
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,8.11
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.15
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.01
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,9.95
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,3.48
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.08
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,5.05
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.55
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,4.88
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.29
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,9.79
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.47
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,5.05
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,8.85
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,15.02
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.09
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.45
1,0,1,0,0,0,0,1,0,1,0,1,1,22,320,0,9.23
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.49
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.98
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.04
1,0,0,1,1,1,0,0,0,1,0,1,0,22,8,0,6.92
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.23
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,8.24
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.79
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.15
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.57
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.21
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.46
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.44
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.14
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,16.64
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.87
